confirmationNo,Latitude,Longitude,formattedAddress,Original FSA,New FSA
1801390,49.8746729,-97.2578298,"2510 Portage Ave #618, Winnipeg, MB R3J 0N9, Canada",R3E,R3J
1801823,49.8888955,-97.1601742,"333 Maryland St, Winnipeg, MB R3G 1M1, Canada",R3G,R3B
1801861,49.8836072,-97.1494891,"60 Osborne St N, Winnipeg, MB R3C 1V3, Canada",R2J,R3C
1802084,49.9264954,-97.0751187,"900 Raleigh St, Winnipeg, MB R2G 4E9, Canada",R2G,R2K
1802696,49.7633702,-97.1462303,"870 Sainte Therese Ave, Winnipeg, MB R3V 1H8, Canada",R3T,R3V
1803216,49.8532262,-97.1413517,"349 Kingston Crescent, Winnipeg, MB R2M 0T7, Canada",R3G,R2M
1803346,49.8787254,-97.152558,"246 Roslyn Rd, Winnipeg, MB R3L 0H2, Canada",R2M,R3L
1803414,49.8264942,-97.150717,"1750 Pembina Hwy, Winnipeg, MB R3T 4J5, Canada",R3E,R3T
1803645,49.9165936,-97.2189615,"3001 Notre Dame Ave, Winnipeg, MB R3H 1B8, Canada",R3H,R2R
1805041,49.9551189,-97.1813053,"595 Adsum Dr, Winnipeg, MB R2P 1J2, Canada",R3E,R2P
1805574,49.8624997,-97.2195682,"424 Lamont Blvd, Winnipeg, MB R3P 0G3, Canada",R3M,R3P
1805742,49.8963304,-97.0768214,"474 Panet Rd, Winnipeg, MB R2C 3B9, Canada",R2C,R2L
1806037,49.865473,-97.1814989,"1370 Grosvenor Ave, Winnipeg, MB R3M 0P2, Canada",R3M,R3N
1807528,49.900945,-97.138575,"Northbound King at Rupert, Winnipeg, MB R3B 1C4, Canada",R2J,R3B
1807535,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
1808782,49.8975419,-97.1801818,"999 Sargent Ave, Winnipeg, MB R3E 3K6, Canada",R3E,R3G
1809380,49.8404021,-99.9524382,"603 11 St, Brandon, MB R7A 4K4, Canada",R0L,R7A
1813179,49.8787254,-97.152558,"246 Roslyn Rd, Winnipeg, MB R3L 0H2, Canada",R2M,R3L
1816504,49.8480951,-97.163949,"1313 Parker Ave, Winnipeg, MB R3T 0W3, Canada",R2P,R3M
1816562,49.9008649,-97.1994034,"1199 St James St, Winnipeg, MB R3H 0K8, Canada",R3H,R3G
1818562,49.8817363,-97.2070585,"261 Queen St, Winnipeg, MB R3J 3R1, Canada",R3R,R3J
1821135,49.8970666,-97.1342886,"115 Bannatyne Ave, Winnipeg, MB R3B 0R3, Canada",R3E,R3B
1821875,49.9468127,-97.1895839,"1771 Inkster Blvd, Winnipeg, MB R2X 1R3, Canada",R1A,R2X
1824119,49.8954221,-97.1385145,"Jenpeg Generating Station Mb, #373, Winnipeg, MB R0B 0J0, Canada",R0B,R3B
1826567,49.8859382,-97.1167134,"430 Langevin St, Winnipeg, MB R2H 2V8, Canada",R3B,R2H
1827135,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R2Y,R3J
1827363,49.8775416,-97.1459734,"491 Stradbrook Ave # 22, Winnipeg, MB R3L 0J9, Canada",R2L,R3L
1827810,49.9270072,-97.195849,"360 Keewatin St Unit 30, Winnipeg, MB R2X 2Y3, Canada",R3J,R2R
1829749,49.8937856,-97.7634125,"Rd 60.5 N, Elie, MB R0H 0H0, Canada",R0M,R0H
1833311,49.919713,-97.2103143,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J9, Canada",R3H,R2R
1833518,49.9026052,-97.2230567,"800 Powerhouse Rd, Winnipeg, MB R3H 1C7, Canada",R2V,R3H
1833627,49.935729,-97.170469,"1300 Church Ave, Winnipeg, MB R2X 1G4, Canada",R2N,R2X
1836175,49.9174471,-97.2111224,"Westbound RRC Polytech at RRC Polytech (19 via Logan), Winnipeg, MB R3H 0J9, Canada",R3H,R2R
1837864,49.8787254,-97.152558,"246 Roslyn Rd, Winnipeg, MB R3L 0H2, Canada",R2M,R3L
1838287,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
1838752,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
1839184,49.8620335,-97.1665136,"1071 Garwood Ave, Winnipeg, MB R3M 1M9, Canada",R2M,R3M
1839326,49.8797062,-97.1034476,"495 Tremblay St, Winnipeg, MB R2J 0N5, Canada",R2J,R2H
1839833,49.8787254,-97.152558,"246 Roslyn Rd, Winnipeg, MB R3L 0H2, Canada",R2M,R3L
1839887,49.891273,-97.1600274,"407 Maryland St, Winnipeg, MB R3G 1M1, Canada",R3G,R3B
1841545,49.80877,-97.13372,"75A Chancellors Cir, Winnipeg, MB R3T 5V6, Canada",R3Y,R3T
1841688,49.9371284,-97.1968922,"55 Smithurst St, Winnipeg, MB R2R 0Z4, Canada",R3E,R2R
1844074,49.8804875,-97.2034002,"1661 Portage Ave #209, Winnipeg, MB R3J 3T7, Canada",R3J,R3G
1849513,49.8719896,-97.1489951,"630 Corydon Ave, Winnipeg, MB R3M 0X7, Canada",R3M,R3L
1850613,50.397691,-95.996504,"92X3+39 McArthur Falls, MB, Canada",R3C,R0E
1851556,49.9000917,-97.1546545,"563 Notre Dame Ave, Winnipeg, MB R3B 1S5, Canada",R3B,R3A
1857406,49.5287684,-96.6805391,"365 Reimer Ave, Steinbach, MB R5G 0R9, Canada",R3Y,R5G
1858275,53.9378715,-101.2599081,"Manitoba 10, The Pas, MB R9A 1L4, Canada",R9A,R0B
1860998,49.891976,-97.124216,"147 Provencher Blvd, Winnipeg, MB R2H 0G2, Canada",R3X,R2H
1861002,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
1862951,49.8496514,-97.1999792,"1710 Taylor Ave, Winnipeg, MB R3N 0N9, Canada",R3B,R3N
1864232,49.852035,-97.0144659,"2230 Main St, Winnipeg, MB R2J 4E8, Canada",R2J,R2C
1867064,49.9000917,-97.1546545,"563 Notre Dame Ave, Winnipeg, MB R3B 1S5, Canada",R3B,R3A
1869632,49.9082741,-97.2084663,"1000 King Edward St, Winnipeg, MB R3H 0R2, Canada",R3B,R3H
1871137,49.8706026,-97.2467168,"700 Assiniboine Park Dr, Winnipeg, MB R3P 2N9, Canada",R2J,R3N
1877685,49.8706026,-97.2467168,"700 Assiniboine Park Dr, Winnipeg, MB R3P 2N9, Canada",R2J,R3N
1877690,49.8706026,-97.2467168,"700 Assiniboine Park Dr, Winnipeg, MB R3P 2N9, Canada",R2J,R3N
1877826,49.8716854,-97.1815246,"223 Oak St, Winnipeg, MB R3M 3P7, Canada",R3M,R3N
1880074,49.8706026,-97.2467168,"700 Assiniboine Park Dr, Winnipeg, MB R3P 2N9, Canada",R2J,R3N
1880304,53.9378715,-101.2599081,"Manitoba 10 North, The Pas, MB R9A 1L4, Canada",R9A,R0B
1884564,49.8740454,-97.2650646,"170 Lake St, Winnipeg, MB R3J 3B7, Canada",R3M,R3J
1885103,50.0753822,-96.9946755,"130 MB-410, Saint Andrews, MB R1A 3G2, Canada",R2M,R1A
1886468,52.0381436,-95.4641402,"Abbalak Thunderswift Memorial School, First Nation, Little Grand Rapids, MB R0B 0B5, Canada",R0B,R0E
1886977,49.9106159,-97.1981915,"1501 St James St, Winnipeg, MB R3H 0W9, Canada",R3H,R3E
1887806,49.9129822,-97.1162469,"176 Henderson Hwy, Winnipeg, MB R2L 1L6, Canada",R2G,R2L
1892724,49.8706026,-97.2467168,"700 Assiniboine Park Dr, Winnipeg, MB R3P 2N9, Canada",R2J,R3N
1896642,49.3195394,-96.9389075,"St. Malo Provincial Park, De La Grotte Ave, Saint Malo, MB R0A 1T0, Canada",R5G,R0A
1904703,49.8826893,-97.121552,"161 Goulet St, Winnipeg, MB R2H 0R6, Canada",R2J,R2H
1909052,49.8994054,-97.1511283,"45 Rte 62, Winnipeg, MB R3B 1R8, Canada",R3E,R3A
1912350,49.8867258,-97.1594641,"266 Sherbrook St, Winnipeg, MB R3C 2B9, Canada",R3C,R3G
1913377,55.1246201,-101.1106681,"23 Thayer Street, Sherridon, MB R0B 1L0, Canada",R0B,R8A
1914945,49.8871212,-97.1880442,"726 Spruce St, Winnipeg, MB R3G 2Z5, Canada",R3E,R3G
1916425,49.8724209,-97.1507917,"670 McMillan Ave, Winnipeg, MB R3M 0T9, Canada",R3M,R3L
1916872,49.8706026,-97.2467168,"700 Assiniboine Park Dr, Winnipeg, MB R3P 2N9, Canada",R3P,R3N
1917603,49.8846158,-97.1789521,"1091 Portage Ave, Winnipeg, MB R3G 0S6, Canada",R3E,R3G
1917931,49.8067457,-97.1526439,"2340 Pembina Hwy, Winnipeg, MB R3T 2E8, Canada",R3E,R3T
1918255,49.8724726,-97.1506051,"666 McMillan Ave, Winnipeg, MB R3M 0T9, Canada",R3M,R3L
1918256,49.8723765,-97.1508665,"672 McMillan Ave, Winnipeg, MB R3M 0T9, Canada",R3M,R3L
1922499,49.8706026,-97.2467168,"700 Assiniboine Park Dr, Winnipeg, MB R3P 2N9, Canada",R3P,R3N
1925009,49.8677174,-97.2095935,"225 Doncaster St, Winnipeg, MB R3N 1X7, Canada",R3X,R3P
1925516,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
1925528,49.8746729,-97.2578298,"2510 Portage Ave #618, Winnipeg, MB R3J 0N9, Canada",R3E,R3J
1926579,49.8111959,-97.1325081,"190 Dysart Rd, Winnipeg, MB R3T 2M8, Canada",R3M,R3T
1928313,49.8724665,-97.1507034,"668 McMillan Ave, Winnipeg, MB R3M 0T9, Canada",R3M,R3L
1929515,49.8606786,-97.1831996,"628 Ash St, Winnipeg, MB R3N 0R4, Canada",R3N,R3M
1929715,49.9177555,-97.1954551,"22 Keewatin St, Winnipeg, MB R3E 3B9, Canada",R3B,R2R
1931201,56.384167,-94.635,"Kettle Generating Station, Gillam, MB R3C 0G8, Canada",R3C,R0B
1932896,49.8111959,-97.1325081,"190 Dysart Rd, Winnipeg, MB R3T 2M8, Canada",R3M,R3T
1935973,53.9378715,-101.2599081,"Manitoba 10 North, The Pas, MB R9A 1L4, Canada",R9A,R0B
1936975,53.8254947,-101.2427088,"346 Grace Lake Rd, The Pas, MB R0B 2J0, Canada",R0E,R9A
1937011,49.9159211,-97.1501768,"114 McGregor St, Winnipeg, MB R2W 5J7, Canada",R2V,R2W
1937165,49.943816,-97.1043039,"2015 Main St, Winnipeg, MB R2V 2B9, Canada",R2B,R2G
1938006,49.8669436,-97.4196572,"61 Seekings St, Headingley, MB R4J 1A9, Canada",R3G,R4J
1939610,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
1944537,49.93325,-97.20634,"2103 King Edward St, Winnipeg, MB R2R 1M4, Canada",R3M,R2R
1946746,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
1947480,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
1947728,49.8706026,-97.2467168,"700 Assiniboine Park Dr, Winnipeg, MB R3P 2N9, Canada",R2J,R3N
1949160,49.8746729,-97.2578298,"2510 Portage Ave #618, Winnipeg, MB R3J 0N9, Canada",R3E,R3J
1952701,49.8849349,-97.1539147,"145 Spence St, Winnipeg, MB R3C 1Y2, Canada",R2R,R3C
1952705,49.8850963,-97.1539058,"149 Spence St, Winnipeg, MB R3C 1Y2, Canada",R2R,R3C
1954997,49.8758306,-97.1845554,"92 Niagara St, Winnipeg, MB R3N 0T9, Canada",R3E,R3N
1957772,49.9418507,-97.1938911,"897 Keewatin St, Winnipeg, MB R2X 2X4, Canada",R3C,R2X
1958462,56.506944,-94.106944,"GV4V+Q6 Fox Lake Cree Nation Indian Reserve, Gillam, MB, Canada",R3C,R0B
1958488,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3M 3V7, Canada",R3L,R3M
1960632,49.8746729,-97.2578298,"2510 Portage Ave #618, Winnipeg, MB R3J 0N9, Canada",R3E,R3J
1961201,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
1962643,49.9185203,-97.0968076,"565 Watt St, Winnipeg, MB R2K 2S2, Canada",R3B,R2K
1962659,49.8983445,-97.1431769,"85 Adelaide St, Winnipeg, MB R3A 0V9, Canada",R3A,R3B
1964909,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
1964923,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
1966011,49.8787254,-97.152558,"246 Roslyn Rd, Winnipeg, MB R3L 0H2, Canada",R2M,R3L
1966372,49.9731127,-98.2924804,"9 Saskatchewan Ave W, Portage la Prairie, MB R1N 0P4, Canada",R0H,R1N
1966778,55.1246201,-101.1106681,"23 Thayer Street, Sherridon, MB R0B 1L0, Canada",R0B,R8A
1966936,49.8698323,-97.1063004,"89 Vivian Ave, Winnipeg, MB R2M 0E6, Canada",R3E,R2M
1969201,53.183982,-99.2675215,"Riverside road, Grand Rapids, MB R0C 1E0, Canada",R3C,R0C
1969338,49.8909695,-97.2509182,"3 Ave, Winnipeg, MB R3J 2M8, Canada",R0C,R3J
1969847,49.8436563,-97.1597486,"1250 Beaumont St, Winnipeg, MB R3T 0L8, Canada",R3Y,R3T
1969900,49.8106216,-97.1347189,"30a Sifton Rd, Winnipeg, MB R3T 2N2, Canada",R3E,R3T
1970187,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
1973101,49.858172,-97.0792079,"49 Coral Crescent, Winnipeg, MB R2J 1V6, Canada",R2X,R2J
1973724,49.8422203,-97.0930354,"511 St Anne's Rd, Winnipeg, MB R2M 3E5, Canada",R3H,R2M
1973972,49.8663564,-97.1786022,"414 Montrose St, Winnipeg, MB R3M 3M9, Canada",R3M,R3N
1974841,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
1979182,49.8694516,-97.1392657,"421 Osborne St, Winnipeg, MB R3L 2A2, Canada",R3E,R3L
1979242,49.9116538,-97.1917165,"101-1500 Notre Dame Ave, Winnipeg, MB R3E 0P9, Canada",R1A,R3E
1980204,49.8953647,-96.9972112,"311 Regent Ave E, Winnipeg, MB R2C 0C5, Canada",R0C,R2C
1980731,49.8711858,-97.1822352,"270 Ash St, Winnipeg, MB R3N 0P7, Canada",R3M,R3N
1981234,49.9555186,-97.0501856,"653 Foxgrove Ave, East Saint Paul, MB R2E 0A8, Canada",R3G,R2E
1985814,53.9834665,-101.1897454,"Sunset Beach Road, Manitoba R0B 1T0, Canada",R9A,R0B
1988295,49.8545507,-97.2995031,"5880 Betsworth Ave, Winnipeg, MB R3R 0J7, Canada",R3Y,R3R
1989136,49.8388823,-99.9779132,"715 McDiarmid Dr, Brandon, MB R7B 2H8, Canada",R7A,R7B
1989592,49.8924263,-97.14042,"245 Graham Ave, Winnipeg, MB R3C 1H3, Canada",R2X,R3C
1990328,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3M 3V7, Canada",R3L,R3M
1990556,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
1990557,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
1993006,54.5739492,-101.3733642,"MB-10, Cranberry Portage, MB R0B 0H0, Canada",R8A,R0B
1993666,49.8847196,-97.1412015,"15 Carlton St, Winnipeg, MB R3C 1N7, Canada",R3E,R3C
1993672,49.8827969,-97.1165365,"261 Goulet St, Winnipeg, MB R2H 0S3, Canada",R2Y,R2H
1993679,49.8827969,-97.1165365,"261 Goulet St, Winnipeg, MB R2H 0S3, Canada",R3E,R2H
1994349,49.8772649,-99.9631038,"1530 18th St N, Brandon, MB R7C 1A6, Canada",R7A,R7C
1995226,49.8949066,-97.1551014,"488 Young St, Winnipeg, MB R3B 2S6, Canada",R3R,R3B
1996463,49.90464,-97.1598,"745 Bannatyne Ave, Winnipeg, MB R3E 0J9, Canada",R3T,R3E
1996520,49.8968787,-97.000082,"201 Yale Ave E, Winnipeg, MB R2C 0J2, Canada",R3E,R2C
1997432,49.8924263,-97.14042,"245 Graham Ave, Winnipeg, MB R3C 1H3, Canada",R2X,R3C
1998916,49.8851597,-97.3035683,"182 Ridley St, Winnipeg, MB R2Y 1G2, Canada",R2Y,R3K
1998942,49.8187793,-97.1209614,"200 Minnetonka St, Winnipeg, MB R2M 3Y6, Canada",R2C,R2M
1999008,49.8851007,-97.3063198,"113 Freemont Bay, Winnipeg, MB R2Y 1H4, Canada",R2Y,R3K
2003151,49.9253888,-97.0203951,"2195 Plessis Rd, Winnipeg, MB R3W 1S3, Canada",R3W,R2C
2004293,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3M 3V7, Canada",R3L,R3M
2005829,49.8924263,-97.14042,"245 Graham Ave, Winnipeg, MB R3C 1H3, Canada",R2X,R3C
2006285,49.891555,-97.2894581,"281 Wharton Blvd, Winnipeg, MB R2Y 0T3, Canada",R3P,R2Y
2006584,49.9087158,-97.1818377,"1313 Notre Dame Ave, Winnipeg, MB R3E 1G6, Canada",R3C,R3E
2007001,49.8234595,-96.9873317,"20119 Jackson Rd, Winnipeg, MB R3X 1Z6, Canada",R3X,R0A
2007003,49.8234595,-96.9873317,"20119 Jackson Rd, Winnipeg, MB R3X 1Z6, Canada",R3X,R0A
2010557,49.971047,-97.058184,"2603 Henderson Hwy, East Saint Paul, MB R2E 0C4, Canada",R2G,R2E
2011095,49.8787254,-97.152558,"246 Roslyn Rd, Winnipeg, MB R3L 0H2, Canada",R2M,R3L
2012381,50.1050229,-96.9314435,"7565 MB-204, East Selkirk, MB R0E 0M0, Canada",R0E,R1A
2015541,49.880265,-97.271524,"Eastbound Lodge at Ronald, Winnipeg, MB R3J 3J4, Canada",R2Y,R3J
2015585,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3M 3V7, Canada",R3L,R3M
2016483,49.8468714,-97.2051576,"1284 Wilkes Ave, Winnipeg, MB R3P, Canada",R3C,R3P
2018452,49.8362994,-97.107251,"130 Beliveau Rd, Winnipeg, MB R2M 1S6, Canada",R2Y,R2M
2019119,49.8743878,-97.1813548,"101 Oak St, Winnipeg, MB R3M 3P6, Canada",R3M,R3N
2019440,49.9379781,-97.1171037,"1812 Main St, Winnipeg, MB R2V 2A3, Canada",R3C,R2V
2021891,49.9325308,-97.1279111,"300 Smithfield Ave, Winnipeg, MB R2V 0C7, Canada",R2V,R2W
2022791,49.8615307,-97.1606,"1010 Scotland Ave, Winnipeg, MB R3M 1X2, Canada",R3C,R3M
2023012,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
2024018,53.9378715,-101.2599081,"Manitoba 10 North, The Pas, MB R9A 1L4, Canada",R9A,R0B
2024089,49.8802187,-97.1253807,"84 Horace St, Winnipeg, MB R2H 0V9, Canada",R3Y,R2H
2024283,49.9731127,-98.2924804,"9 Saskatchewan Ave W, Portage la Prairie, MB R1N 0P4, Canada",R3C,R1N
2028060,49.9032682,-97.1569896,"810 Sherbrook St, Winnipeg, MB R3E 0M1, Canada",R3H,R3E
2029817,49.9285163,-97.057833,"50 Red Oak Dr, Winnipeg, MB R2G 2Z9, Canada",R2K,R2G
2029923,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
2032440,49.8495532,-97.0988449,"355 St Anne's Rd, Winnipeg, MB R2M 3B6, Canada",R2J,R2M
2035332,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
2038050,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
2038523,49.875039,-97.1786318,"125 Montrose St, Winnipeg, MB R3M 3L8, Canada",R3M,R3N
2040111,49.532349,-98.5529042,"45 Notre Dame Ave, Notre Dame de Lourdes, MB R0G 1M0, Canada",R0A,R0G
2041359,49.8927444,-97.1246411,"145 Dumoulin St, Winnipeg, MB R2H 0E2, Canada",R0G,R2H
2041694,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
2041823,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3M 3V7, Canada",R3L,R3M
2041833,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3M 3V7, Canada",R3L,R3M
2042992,53.9378715,-101.2599081,"Manitoba 10 North, The Pas, MB R9A 1T3, Canada",R9A,R0B
2043940,49.8758322,-97.1206069,"188 St Mary's Rd, Winnipeg, MB R2H 1H9, Canada",R3N,R2H
2044108,49.8517827,-97.2066018,"750 Kenaston Blvd, Winnipeg, MB R3N 1Y3, Canada",R2C,R3N
2044826,49.8787254,-97.152558,"246 Roslyn Rd, Winnipeg, MB R3L 0H2, Canada",R2M,R3L
2045844,49.880265,-97.271524,"Eastbound Lodge at Ronald, Winnipeg, MB R3J 3J4, Canada",R2Y,R3J
2045865,49.8847646,-97.2804081,"731 Setter St, Winnipeg, MB R2Y 2J3, Canada",R3E,R2Y
2048018,49.8088853,-99.6467932,"23 Stonehenge Rd, Shilo, MB R0K 2A0, Canada",R7A,R0K
2048263,49.8525648,-97.2061218,"710 Kenaston Blvd, Winnipeg, MB R3N 1Y3, Canada",R3C,R3N
2049327,49.9992891,-96.8933874,"X4X4+PJ West Pine Ridge, MB, Canada",R0E,R2C
2049608,49.8837215,-97.2688451,"355 Harcourt St, Winnipeg, MB R3J 3H6, Canada",R3G,R3J
2050192,49.8924263,-97.14042,"245 Graham Ave, Winnipeg, MB R3C 1H3, Canada",R2X,R3C
2050647,49.8924263,-97.14042,"245 Graham Ave, Winnipeg, MB R3C 1H3, Canada",R2X,R3C
2050653,49.8924263,-97.14042,"245 Graham Ave, Winnipeg, MB R3C 1H3, Canada",R2X,R3C
2050892,49.8527998,-97.1133797,"770 St Mary's Rd, Winnipeg, MB R2M 3N7, Canada",R3T,R2M
2053219,49.8782696,-97.2354473,"2109 Portage Ave, Winnipeg, MB R3J 0L3, Canada",R0C,R3J
2053273,49.8981231,-97.2850078,"81 Quail Ridge Rd, Winnipeg, MB R2Y 2A9, Canada",R0A,R2Y
2054660,49.8790355,-97.1602666,"99 Cornish Ave, Winnipeg, MB R3C 1A2, Canada",R3C,R3G
2055024,49.90464,-97.1598,"745 Bannatyne Ave, Winnipeg, MB R3E 0J9, Canada",R3T,R3E
2055186,49.9478193,-97.1293286,"553 Leila Ave, Winnipeg, MB R2V 3M8, Canada",R3L,R2V
2056287,49.9478193,-97.1293286,"553 Leila Ave, Winnipeg, MB R2V 3M8, Canada",R3L,R2V
2057699,49.897953,-97.00147,"604 Day St, Winnipeg, MB R2C 1B6, Canada",R2K,R2C
2057848,49.9106884,-97.1374531,"254 Stella Walk, Winnipeg, MB R2W 2T3, Canada",R2V,R2W
2058302,49.8910037,-97.138683,"187 Garry St, Winnipeg, MB R3C 1G7, Canada",R2P,R3C
2059948,49.8357391,-97.2062325,"120 Lowson Cres #1, Winnipeg, MB R3P 2H8, Canada",R2K,R3P
2061136,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R2Y,R3J
2061776,53.8231564,-101.2500508,"333 Edwards Ave, The Pas, MB R0B 2J0, Canada",R0B,R9A
2061887,49.9268755,-97.0556748,"145 Red Oak Dr, Winnipeg, MB R2G 3A3, Canada",R2K,R2G
2062466,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3M 3V7, Canada",R3L,R3M
2063894,49.9412081,-97.1551247,"20-1399 McPhillips St, Winnipeg, MB R2V 3C4, Canada",R3V,R2V
2063908,49.7954229,-97.0969026,"100 Ed Spencer Dr, Winnipeg, MB R2N 4G3, Canada",R3B,R2N
2063925,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
2064240,49.8719896,-97.1489951,"630 Corydon Ave, Winnipeg, MB R3M 0X7, Canada",R3J,R3L
2064846,49.9154114,-97.1434035,"145 Powers St, Winnipeg, MB R2W 5J4, Canada",R3A,R2W
2064969,55.7402086,-97.827711,"40 Gay St Unit B, Thompson, MB R0B 1E0, Canada",R8N,R0B
2064982,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
2067048,50.1550594,-96.8872751,"825 Manitoba Ave, Selkirk, MB R1A 0Z3, Canada",R2J,R1A
2067897,53.8624801,-101.2094421,"Canadian Kraft Paper, Hwy 10 N, The Pas, MB R9A 1L4, Canada",R9A,R0B
2070516,50.1344979,-96.8851276,"177 Main St, Selkirk, MB R1A 1R5, Canada",R5R,R1A
2071611,50.1344979,-96.8851276,"177 Main St, Selkirk, MB R1A 1R5, Canada",R5R,R1A
2072465,49.90553,-97.19932,"1359 St James St, Winnipeg, MB R3H 0L1, Canada",R3H,R3E
2074151,49.9003494,-97.1480571,"438 Bannatyne Ave, Winnipeg, MB R3A 0E7, Canada",R3A,R3B
2075660,49.8706026,-97.2467168,"700 Assiniboine Park Dr, Winnipeg, MB R3P 2N9, Canada",R3P,R3N
2075937,49.9023974,-97.1609089,"735 Notre Dame Ave, Winnipeg, MB R3E 0L8, Canada",R3T,R3E
2079062,49.8785925,-97.2726993,"2727 Portage Ave, Winnipeg, MB R3J 0R2, Canada",R3E,R3J
2079480,49.8833521,-97.2561657,"410 Olive St, Winnipeg, MB R3J 2X8, Canada",R3K,R3J
2080053,49.8706026,-97.2467168,"700 Assiniboine Park Dr, Winnipeg, MB R3P 2N9, Canada",R3P,R3N
2081836,49.9992891,-96.8933874,"X4X4+PJ West Pine Ridge, MB, Canada",R0E,R2C
2084127,53.7608608,-98.8138762,"Po Box 204, #1263, Lorette, MB R0A 0Y0, Canada",R0A,R0B
2084998,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3M 3V7, Canada",R3L,R3M
2085008,49.8557725,-97.1008911,"18 Alpine Ave, Winnipeg, MB R2M 4K9, Canada",R3L,R2M
2085037,49.90464,-97.1598,"745 Bannatyne Ave, Winnipeg, MB R3E 0J9, Canada",R3T,R3E
2085048,49.9044652,-97.160699,"750 Bannatyne Ave, Winnipeg, MB R3E 0W2, Canada",R3T,R3E
2085059,49.8730367,-97.2113025,"1810 Wellington Crescent, Winnipeg, MB R3P 0A2, Canada",R3M,R3P
2093033,49.9025877,-97.1649293,"800 Beverley St, Winnipeg, MB R3E 2A6, Canada",R3C,R3E
2098749,49.8951693,-97.1376567,"390 Main St #386, Winnipeg, MB R3C, Canada",R2J,R3C
2098791,49.8190485,-96.8888039,"55075 Heatherdale Rd, Dugald, MB R0E 0K0, Canada",R0E,R0A
2098977,50.2982946,-95.5476949,"7FX2+8W Pointe du Bois, MB, Canada",R3C,R0E
2100846,49.9183004,-97.2119707,"2055 Notre Dame Ave, Winnipeg, MB R3H 0J8, Canada",R3H,R2R
2103460,49.875039,-97.1786318,"125 Montrose St, Winnipeg, MB R3M 3L8, Canada",R3M,R3N
2105200,49.9057374,-97.1839486,"1574 Erin St, Winnipeg, MB R3E 2T1, Canada",R2E,R3E
2106884,49.9010692,-97.0651665,"66 Stapon Rd, Winnipeg, MB R3C 3M2, Canada",R3C,R3W
2107036,49.8804875,-97.2034002,"1661 Portage Ave #209, Winnipeg, MB R3J 3T7, Canada",R3J,R3G
