Forward_Sortation_Area,confirmationNo,Latitude,Longitude,formattedAddress,postalCode,supportDescription,riskType,submittedDate,startDate,endDate,owner,contractor,compName,Vermiculite,Piping,Drywall,Insulation,Tiling,Floor_Tiles,Ceiling_Tiles,Ducting,Plaster,Stucco_Stipple,Fittings,startYear
R2W,1206428,49.9236239,-97.1296398,"301 Church, Winnipeg, MB R2W 1B9, Canada",R2W 1B9, Type 2 glove bag of asbestos containing pipe insulation, Type II,Unavailable,2017-12-18 0:00,2017-12-18 0:00,Astroid Mgmt., Western Waste Mgmt., N/A,0,1,0,1,0,0,0,0,0,0,0,2017
R2X,1206441,49.9430365,-97.1698088,"1331 Inkster Boulevard, Winnipeg, MB R2X 1P6, Canada",R2X 1P6, vinyl tile , Type I,Unavailable,2017-12-12 0:00,2018-02-28 0:00,manshield, kepsco , not applicable ,0,0,0,0,1,0,0,0,0,0,0,2017
R5G,1206444,49.5161007,-96.6870107,"190 McKenzie Avenue, Steinbach, MB R5G 0P1, Canada",R5G 0P1, drywall joint compound and vinyl asbestos tile , Type III,Unavailable,2017-12-13 0:00,2018-04-03 0:00,three way builders, kepsco, pinchin  ,0,0,1,0,1,0,0,0,0,0,0,2017
R3M,1206447,49.8732694,-97.167162,"155 Kingsway, Winnipeg, MB R3M 0G5, Canada",R3M 0G5, drywall joint compound    vinyl asbestos tile      plaster       mechanical insulation , Type III,Unavailable,2017-12-18 0:00,2018-05-02 0:00,regent construction, kepsco, pinchin ,0,0,1,1,1,0,0,0,1,0,0,2017
R7A,1206471,49.846325,-99.891426,"3305 Victoria Avenue East, Brandon, MB R7A 7J8, Canada",R7A 7J8,  Very small glove bag removal at two  elbows approx 10 ounces asbestos, Type II,Unavailable,2017-12-18 0:00,2017-12-19 0:00,Manitoba Hydro Brandon Gen. Station, Manitoba Hydro, MANITOBA HYDRO,0,0,0,0,0,0,0,0,0,0,0,2017
R4A,1206502,49.9755416,-97.1673216,"1125 Mollard Road, Winnipeg, MB R2P 2T6, Canada",R2P 2T6, acm drywall emergency work family out of house, Type II,Unavailable,2017-12-13 0:00,2017-12-22 0:00,wbd, cogent, mwi consalting,0,0,1,0,0,0,0,0,0,0,0,2017
R0G,1206529,49.3557942,-97.5917299,"13 6 Street, Lowe Farm, MB R0G 1E0, Canada",R0G 1E0, Level 2 ACM abatement of water damaged drywall that is starting to grow mold, Type II,Unavailable,2017-12-15 0:00,2017-12-15 0:00,Winnipeg Building and Decorating, Winnipeg Building and Decorating, Pinchin,0,0,1,0,0,0,0,0,0,0,0,2017
R3M,1206530,49.873112,-97.1548846,"323 Wellington Crescent, Winnipeg, MB R3M 0A4, Canada",R3M 0A4, Emergency Start - Taking over job from another contractor -Remove drywall in the suites - 228 type 2s - Build 19 type 2 containments as well as clean out 228 pipe holes through the floors (update  MWI as asbestos consultant and air test agency), Type II,Unavailable,2017-12-13 0:00,2018-05-31 0:00,Winnipeg Building and Decorating, Advance Robotic Duct Cleaning, Customer Discretion,0,1,1,0,0,0,0,0,0,0,0,2017
R2R,1206592,49.9452617,-97.2064056,"251 Kinver Avenue #9, Winnipeg, MB R2R 1G6, Canada",R2R 1G6, two level 1 ACM abatements on Monday and one level 2 ACM abatement on Tuesday of small select areas due to water damages, Type II,Unavailable,2017-12-18 0:00,2017-12-19 0:00,Winnipeg Building and Decorating, Winnipeg Building and Decorating, MWI Consultants,0,0,0,0,0,0,0,0,0,0,0,2017
R3G,1206607,49.8836661,-97.1723774,"223 Ruby Street, Winnipeg, MB R3W 1A6, Canada",R3W 1A6, Type 3 Asbestos abatement on a residential boiler no heat emergency , Type III,Unavailable,2017-12-14 0:00,2017-12-18 0:00,Parson's Plumbing, Rakowski Cartage  Wrecking Ltd, Prairie Environmental,0,0,0,0,0,0,0,0,0,0,0,2017
R7A,1206688,49.846325,-99.891426,"3305 Victoria Avenue East, Brandon, MB R7A 7J8, Canada",R7A 7J8,  Glove bag repair on accidentally damaged pipe, Type II,Unavailable,2017-12-14 0:00,2017-12-15 0:00,Manitoba Hydro Brandon Gen. Station, Manitoba Hydro, MANITOBA HYDRO,0,1,0,0,0,0,0,0,0,0,0,2017
R3A,1206751,49.9020972,-97.1452353,"425 Elgin Avenue, Winnipeg, MB R3A 1P2, Canada",R3A 1P2, Asbestos-containing drywall joint compounds are expected to be disturbed as part of a post-water damage EMERGENCY clean-up being undertaken at the above address  HEPA cabinets will be DOP tested on site, Type II,Unavailable,2017-12-14 0:00,2017-12-24 0:00,Winnipeg Building and Decorating, Winnipeg Building and Decorating, Pinchin Ltd. (Jay Snedden),0,0,1,0,0,0,0,0,0,0,0,2017
R7A,1206820,49.846325,-99.891426,"3305 Victoria Avenue East, Brandon, MB R7A 7J8, Canada",R7A 7J8, Repairing and patching damaged pipe insulation on the turbine floor unit 5 Brandon Generating Station , Type II,Unavailable,2017-12-19 0:00,2017-12-21 0:00,Manitoba Hydro, Manitoba Hydro, Manitoba Hydro,0,1,0,1,0,0,0,0,0,0,0,2017
R2M,1206825,49.8616017,-97.1120737,"622 Saint Mary's Road, Winnipeg, MB R2M 3L9, Canada",R2M 3L9, Remove the pipe insulation , Type II,Unavailable,2017-12-21 0:00,2017-12-21 0:00,Garamark Property Management, Advance Robotic Duct Cleaning, Customer Discretion,0,1,0,1,0,0,0,0,0,0,0,2017
R0K,1206829,49.1842225,-99.6722284,"417 King Avenue, Killarney, MB R0K 1G0, Canada",R0K 1G0, Type 2 Removal of ceiling tile and type 1 removal of floor tile from Lab 30 at Killarney School, Type II,Unavailable,2017-12-19 0:00,2017-12-20 0:00,Turtle Mountain Schoo Division, Power Vac, Pinchin Ltd.,0,0,0,0,1,0,1,0,0,0,0,2017
R0A,1206867,49.4399663,-96.9854452,"494 Rue Sabourin, Saint Pierre-Jolys, MB R1A 1A1, Canada",R1A 1A1, Remove and dispose of asbestos containing insulation from boiler following type 3 abatement procedures     Emergency job as boiler has been shut down-  no heat , Type III,Unavailable,2017-12-18 0:00,2017-12-20 0:00,Erica Dueck, Powervac Services, Pinchin ltd,0,0,0,1,0,0,0,0,0,0,0,2017
R0K,1206877,49.806002,-99.639624,"Cfb Shilo, Building P101, Shilo, MB R0K 2A0, Canada",R0K 2A0, Removal of approx 7 feet of pipe insulation and 9 elbows from washroom of P101, Other,Unavailable,2017-12-20 0:00,2017-12-20 0:00,Government of Canada, Power Vac, Pinchin Ltd.,0,1,0,1,0,0,0,0,0,0,0,2017
R3E,1206883,49.9048127,-97.1618157,"780 Bannatyne Avenue, Winnipeg, MB R3E 0W3, Canada",R3E 0W3, Type 1 removal of vinyl floor tile in Dentistry 000 Level corridor, Type I,Unavailable,2017-12-18 0:00,2017-12-20 0:00,University of Manitoba - R. Chaput, Advance Robotics , n/a,0,0,0,0,1,0,0,0,0,0,0,2017
R9A,1207081,53.8197607,-101.2373412,"436 7 Street, The Pas, MB R9A 1M2, Canada",R9A 1M2, Removal of 40 sqft of floor tile all floor tile has been previously encapsulated with wax Floor tile has lifted from adhesive tar , Type I,Unavailable,2017-12-27 0:00,2017-12-27 0:00,Grant King, Manitoba Finance ASD 4, ALSLabs,0,0,0,0,1,0,0,0,0,0,0,2017
R2W,1207123,49.9269444,-97.1255518,"604 Charles Street, Winnipeg, MB R2W 4C4, Canada",R2W 4C4, Contacted by MB Hydro to come and glovebag lines off a hydro vault as an emergency removal  expecting to remove approx. 100 linear feet of wrap , Type II,Unavailable,2017-12-19 0:00,2017-12-19 0:00,Tom Linklater MB Hydro, Paragon Industries, MWI Consulting,0,0,0,0,0,0,0,0,0,0,0,2017
R3N,1207127,49.8552648,-97.2017832,"804 Centennial Street, Winnipeg, MB R3N 1R5, Canada",R3N 1R5, Remove VCT flooring after water damage as per level 1 protocol, Type I,Unavailable,2018-03-07 0:00,,Denver Property Restoration, Denver Restoration , HLC Consulting ,0,0,0,0,0,0,0,0,0,0,0,2018
R2Y,1207130,49.8854999,-97.3000273,"659 Cavalier Drive, Winnipeg, MB R2Y 1Y1, Canada",R2Y 1Y1, Type 3 drywall and plaster , Type III,Unavailable,2018-01-02 0:00,2018-01-12 0:00,WBS Construction, Western Waste Mgmt., By Owner,0,0,1,0,0,0,0,0,1,0,0,2018
R3B,1207135,49.8993484,-97.1370698,"555Main St, Winnipeg, MB R3B 1C3, Canada",R3B 1C3, Emergency type 2 glove bag of leaking cold water pipe, Type II,Unavailable,2017-12-20 0:00,2017-12-20 0:00,Mb Centennial Centre Corp., Western Waste Mgmt., N/A,0,1,0,0,0,0,0,0,0,0,0,2017
R0K,1207186,49.806002,-99.639624,"Cfb Shilo, Building P101, Shilo, MB R0K 2A0, Canada",R0K 2A0, Removal of floor tile and flooring from rooms 114 115 and 117 from Building P101 CFB Shilo, Type I,Unavailable,2017-12-20 0:00,2017-12-22 0:00,Government of Canada, Power Vac, Pinchin Ltd.,0,0,0,0,1,0,0,0,0,0,0,2017
R4A,1207243,49.979519,-97.0676459,"The Bay-Polo Plrk Shoping Center, Winnipeg, MB R4A 1C4, Canada",R4A 1C4, EMERGENCY REMOVAL- Fiberglass with Parging Cement Ruptured Condensate Tank , Type III,Unavailable,2017-12-20 0:00,2017-12-25 0:00,Ainsworth Inc, Power Vac Services, Tesseract ,0,0,0,0,0,0,0,0,0,0,0,2017
R3K,1207597,49.8805957,-97.289447,"3200 Portage Avenue, Winnipeg, MB R3K 0Y7, Canada",R3K 0Y7, Multiply Level 2 and Level three abatements in the following units due to water damaged drywall Unit 803 Unit 703 Unit 603 Unit 503 Unit 403 and Mangers Suite on the Main floor Will be starting with Unit 403 and Unit 503 on Dec 28th, Type III,Unavailable,2017-12-28 0:00,2018-01-19 0:00,Winnipeg Building and Decorating, Winnipeg Building and Decorating, Pinchin,0,0,1,0,0,0,0,0,0,0,0,2017
R2H,1207627,49.8759119,-97.1248509,"137 Monck Avenue, Winnipeg, MB R2H 1X1, Canada",R2H 1X1, There is asbestos in the drywall compound on the main and second floors.  Also asbestos in the vermiculite in the attic, Type III,Unavailable,2018-01-02 0:00,2018-01-16 0:00,First General Services, First General Services, HLC Consulting,1,0,1,0,0,0,0,0,0,0,0,2018
R3G,1207806,49.8814254,-97.171431,"129 Lenore Street #6, Winnipeg, MB R3G 2C2, Canada",R3G 2C2, Emergency glove bag of leaking steam pipe, Type II,Unavailable,2017-12-27 0:00,2017-12-27 0:00,My Space Realty, Western Waste Mgmt., N/A,0,1,0,0,0,0,0,0,0,0,0,2017
R3T,1207872,49.8244116,-97.1537963,"1793 Pembina Highway #203, Winnipeg, MB R3T 2G9, Canada",R3T 2G9, Remove 2x2 section of broken drywall - asbestos in drywall joint compound , Type I,Unavailable,2018-01-03 0:00,2018-01-03 0:00,Globe Property Management, Taurcan Inc , Pinchin ,0,0,1,0,0,0,0,0,0,0,0,2018
R0K,1207888,49.806002,-99.639624,"Cfb Shilo, Building P101, Shilo, MB R0K 2A0, Canada",R0K 2A0, Removal of asbestos containing flooring from Command Suite, Type I,Unavailable,2017-12-28 0:00,2017-12-28 0:00,Government of Canada, Power Vac, Pinchin Ltd.,0,0,0,0,0,0,0,0,0,0,0,2017
R3J,1207940,49.8779998,-97.2355202,"Deer Lodge Centre, Portage Avenue, Winnipeg, MB R3J 0L4, Canada",R3J 0L4, type 2 vinyl flooring and type 1 ceiling tile type 1 tar mastic, Type II,Unavailable,2018-01-04 0:00,2018-01-26 0:00,Westland Construction, Smashers Demolition Inc, prarie environmental,0,0,0,0,1,1,1,0,0,0,0,2018
R3B,1207941,49.8943667,-97.1486828,"344 Edmonton Street, Winnipeg, MB R3B 2L4, Canada",R3B 2L4, Type 3 interior drywall  type 3 duct cleaning, Type III,Unavailable,2018-01-04 0:00,2018-02-19 0:00,Con Pro Industries, Smashers Demolition Inc, prarie environmental,0,0,1,0,0,0,0,1,0,0,0,2018
R2L,1207998,49.8959366,-97.0852624,"Betel Home, Selkirk, MB R2J 0A4, Canada",R2J 0A4, Partition wall removal drywall with Acm Joint compound, Type III,Unavailable,2018-01-02 0:00,2018-01-08 0:00,Gardon Construction, Power Vac Services, Tesseract ,0,0,1,0,0,0,0,0,0,0,0,2018
R0C,1208158,51.1857132,-97.8222612,"Mb-325, Hodgson, MB R0C 1N0, Canada",R0C 1N0, Type 3 removal of an asbestos jacket on a tank in a mechanical room and type 3 removal of GWB in four bachelor suites in staff housing, Type III,Unavailable,2018-01-08 0:00,2018-01-12 0:00,Parkwest Projects, Paragon Industries, Pinchin Environmental,0,0,0,0,0,0,0,0,0,0,0,2018
R3A,1208168,49.9006916,-97.1503429,"87 Isabel Street, Winnipeg, MB R1N 3V3, Canada",R1N 3V3, Removal of a 12 foot by 12 foot section of drywall with asbestos containing joint compound Removal to be done to repair wall framing in-behind drywall due to vehicle impact at the exterior of the building , Type III,Unavailable,2018-01-03 0:00,2018-01-03 0:00,Davian Construction Ltd., Davian Construction, Pinchin Environmental,0,0,1,0,0,0,0,0,0,0,0,2018
R3C,1208182,49.891194,-97.1381423,"190 Fort Street, Winnipeg, MB R3C 1C9, Canada",R3C 1C9, Type 2 removal of 8x10 ceiling with with potentially small amounts of asbestos in the joint compound - DOP on site test and post abatement air clearance already scheduled - 5 day notice to be waived under emergency considerations- ceiling is about to fall from water damage, Type II,Unavailable,2018-01-03 0:00,2018-01-03 0:00,Winmar, Winmar, MWI,0,0,0,0,0,0,0,0,0,0,0,2018
R2X,1208192,49.9199809,-97.1571398,"825 Selkirk Avenue, Winnipeg, MB R2X 2Y6, Canada",R2X 2Y6, Emergency water damage which will include a Level 3 abatement of lower drywall in library area adjacent two offices and hallway - Level 2 abatement of two select areas in main floor hallway 5ft and 8 ft of drywall - Modified Level 2 abatement of 2nd floor hallway lower drywall outside of room 210-211 DOP certified equipment to be used to vent to interior of building due to temperature concerns (update:  Two additional areas of drywall discovered during original abatement -  Will need to remove additional lower 2 of drywall in room 210 and room 211 under level 2 ACM procedures) (on the 13th  Flooring in stairwell to 2nd floor is water damaged and needs to be removed during weekend shutdown Steps and risers to be removed and air clearance from Pinchin), Type III,Unavailable,2018-01-03 0:00,2018-01-09 0:00,Winnipeg Building and Decorating, Advance Robotics, Pinchin,0,0,1,0,0,0,0,0,0,0,0,2018
R3T,1208203,49.804644,-97.1369681,"13 Freedman Crescent, Winnipeg, MB R3T 2N2, Canada",R3T 2N2, Type 2 clean-up and glovebag of asbestos containing pipe insulation in chase under sink due to broken reverse osmosis line Type 2 removal of asbestos containing drywall joint compound that has been wetted and exhibiting mould growth due to broken reverse osmosis line, Type II,Unavailable,2018-01-02 0:00,2018-01-03 0:00,Breanne Kamenz, Western Waste Management, Prairie Environmental,0,1,1,1,0,0,0,0,0,0,0,2018
R2Y,1208207,49.8918785,-97.310133,"124 Kay Crescent, Winnipeg, MB R2Y 1L2, Canada",R2Y 1L2, emergency drywall removal firedamage people out of their homes   acm compound, Type II,Unavailable,2018-01-02 0:00,2018-01-31 0:00,wbd, cogent, mwi consalting,0,0,1,0,0,0,0,0,0,0,0,2018
R3T,1208218,49.8111959,-97.1325081,"190 Dysart Road, Winnipeg, MB R3T 2N2, Canada",R3T 2N2, Type 2 repair of damaged asbestos containing insulation on tank due to chilled water flood in crawlspace Type 2 clean-up of contaminated mud surrounding tank, Type II,Unavailable,2018-01-03 0:00,2018-01-03 0:00,Breanne Kamenz, Western Waste Management, Prairie Environmental,0,0,0,1,0,0,0,0,0,0,0,2018
R3T,1208255,49.7847316,-97.1563057,"3030 Pembina Highway, Winnipeg, MB R3T 4K4, Canada",R3T 4K4, Level 2 and Level 1 ACM abatements of select areas of division wall between Kitchen and hallway in units PH8 808 and 708 and 608 Damaged drywall to be removed due to water loss. Update -  This job is now on hold pending approval for cost - work will not be started without a new update - original notice was 1208255, Type II,Unavailable,2018-01-08 0:00,2018-01-17 0:00,Winnipeg Building and Decorating, Advance Robotics, Pinchin,0,0,1,0,0,0,0,0,0,0,0,2018
R3B,1208283,49.903165,-97.1348663,"669 Main Street, Winnipeg, MB R3B 1E3, Canada",R3B 1E3, Plaster abetment affected materials are wet on verge of collapse and are now rotting Affected materials need to be removed to mitigate possible environmental issues  , Type II,Unavailable,2018-01-03 0:00,2018-01-08 0:00,Denver Property Restoration, Denver Restoration , HLC Consulting ,0,0,0,0,0,0,0,0,1,0,0,2018
R2R,1208313,49.9447886,-97.2053665,"231 Kinver Avenue #19, Winnipeg, MB R2R 0Z5, Canada",R2R 0Z5, removing 2x2 section of drywall in closet - asbestos in drywall joint compound , Type I,Unavailable,2018-01-09 0:00,2018-01-09 0:00,Shelter Canada Properties, Taurcan Inc , Pinchin ,0,0,1,0,0,0,0,0,0,0,0,2018
R3G,1208353,49.8826507,-97.1693728,"173 Arlington Street, Winnipeg, MB R3H 0N1, Canada",R3H 0N1, EMERGENCY Boiler Insulation removal - Boiler has shut down and there is no heat to building, Type III,Unavailable,2018-01-04 0:00,2018-01-09 0:00,Josh Mensforth, Power Vac Services, Tesseract ,0,0,0,1,0,0,0,0,0,0,0,2018
R3H,1208357,49.9132592,-97.2008363,"820 Taylor, Winnipeg, MB R3H 0N1, Canada",R3H 0N1, EMERGENCY- Leaking Valve- Asbestos parging and aircell insulation- 3rd floor heating system, Type III,Unavailable,2018-01-04 0:00,2018-01-06 0:00,Manitoba Hydro, Power Vac Services, pinchin ,0,0,0,1,0,0,0,0,0,0,0,2018
R3C,1208380,49.8865822,-97.150362,"222 Osborne Street North, Winnipeg, MB R3C 1V4, Canada",R3C 1V4, Level 3 ACM abatement of wet affected drywall in basement due to water damage, Type III,Unavailable,2018-01-08 0:00,2018-01-19 0:00,Winnipeg Building and Decorating, Associated Environmental Services, MWI Consultants,0,0,1,0,0,0,0,0,0,0,0,2018
R3M,1208395,49.8727331,-97.1681655,"Seven Oaks Hospital, Winnipeg, MB R3M 2Y8, Canada",R3M 2Y8, remove drywall , Type III,Unavailable,2018-01-03 0:00,2018-01-10 0:00,marrbeck, kepsco, amec ,0,0,1,0,0,0,0,0,0,0,0,2018
R2W,1208472,49.9159211,-97.1501768,"114 McGregor Street 614  710, Winnipeg, MB R2V 2J2, Canada",R2V 2J2, Removal of drywall at tub surround in both suites and VCT flooring , Type I,Unavailable,2018-01-11 0:00,2018-01-18 0:00,Denver Property Restoration, Denver Restoration , HLC Consulting ,0,0,1,0,0,0,0,0,0,0,0,2018
R3T,1208479,49.8067457,-97.1526439,"2340 Pembina Highway, Winnipeg, MB R3T 2E8, Canada",R3T 2E8, Type 2 sheet vinyl flooring removal, Type II,Unavailable,2018-01-12 0:00,2018-01-13 0:00,Westland Construction, Western Waste Mgmt., Prairie Environmental,0,0,0,0,0,1,0,0,0,0,0,2018
R1N,1208500,49.9733058,-98.2919772,"Mdc, Portage la Prairie, MB R1N 3C6, Canada",R1N 3C6, Remove asbestos fittings and reinsulate the laundry area  Sewing Room and Staf Room , Type II,Unavailable,2018-01-22 0:00,2018-01-26 0:00,Manitiba Infrastructure, Advance Robotic Duct Cleaning, Customer Discretion,0,0,0,1,0,0,0,0,0,0,1,2018
R3J,1208503,49.8880355,-97.2040735,"410 Madison Street, Winnipeg, MB R3J 1J1, Canada",R3J 1J1, Removal all exterior window caulking asbestos pipe insulation the vinyl floor tiles and office areas vinyl sheet flooring throughout the 2nd floor office areas roof deck spray on the asbestos throughout approx. one half of the second storey area and within the warehouse area removal of the thermostats containing mercury and the asbestos vermiculite in the outside block walls , Type III,Unavailable,2018-01-15 0:00,2018-02-28 0:00,Imrie Demolition, Advance Robotic Duct Cleaning, Customer Discretion,1,1,0,1,1,1,0,0,0,0,0,2018
R7A,1208514,49.86704,-99.94967,"30 Knowlton Drive, Brandon, MB R7A 6N7, Canada",R7A 6N7, Removal of approx 5 elbows from the arena of Brandon Sportsplex, Other,Unavailable,2018-01-11 0:00,2018-01-11 0:00,City of Brandon, Power Vac, Pinchin Ltd.,0,0,0,0,0,0,0,0,0,0,0,2018
R0C,1208565,53.183982,-99.2675215,"Power House, Grand Rapids, MB R3M 3T1, Canada",R3M 3T1, 4 foot x 4 foot Asbestos containing plaster removal on both sides of wall in 2 locations, Type III,Unavailable,2018-01-10 0:00,2018-01-19 0:00,Manitoba Hydro, Power Vac Services, pinchin ,0,0,0,0,0,0,0,0,1,0,0,2018
R3K,1208586,49.8731708,-97.2889965,"85 Pinehurst Crescent, Winnipeg, MB R3K 1Y8, Canada",R3K 1Y8, Level 3 abatement of drywall finishes to master bedroom bathroom and 2nd bedroom areas, Type III,Unavailable,2018-01-10 0:00,2018-01-16 0:00,Winnipeg Building and Decorating, Advance Robotics, Pinchin,0,0,1,0,0,0,0,0,0,0,0,2018
R3B,1208590,49.8953013,-97.1332812,"One Lombard  Flight Centre In Concourse, Lombard Avenue, Winnipeg, MB R3B 0X3, Canada",R3B 0X3, mastic containing pipe insulation, Type I,Unavailable,2018-01-08 0:00,2018-01-08 0:00,Richardson Centre, Western Waste Management Ltd., Pinchin Ltd.,0,1,0,1,0,0,0,0,0,0,0,2018
R3J,1208600,49.8785925,-97.2726993,"2727 Portage Avenue, Winnipeg, MB R3V 1A2, Canada",R3V 1A2, Removal of tub tile surround with drywall compound suspected of containing ACM, Type II,Unavailable,2018-01-09 0:00,2018-01-12 0:00,Globe Property Management, Maxim Home Improvements Ltd., MWI Consultants,0,0,1,0,1,0,0,0,0,0,0,2018
